Artículo;Familia;Fecha;Nº Jumbo;Corrida;Gramaje;Esp.;Hum. Prom.;R/L Prom.;R/T Prom.;Relac. Rig.
AT260N      ;N;29-6-2022 5:28;PM2T012911  ;61699;249.2;421;7.70;17.50;5.9;2.97
AT260N      ;N;29-6-2022 6:05;PM2T012912  ;61699;250.2;417;7.10;17.40;5.9;2.95
AT260N      ;N;29-6-2022 6:35;PM2T012913  ;61699;249.3;421;7.40;17.80;5.9;3.02
AT260N      ;N;29-6-2022 7:11;PM2T012914  ;61699;248.1;418;8.50;17.40;5.7;3.05
AT260N      ;N;29-6-2022 7:39;PM2T012915  ;61699;248.6;418;8.50;17.60;5.6;3.14
AT260N      ;N;29-6-2022 8:17;PM2T012916  ;61699;252.9;415;7.80;16.80;6.2;2.71
AT260N      ;N;29-6-2022 8:51;PM2T012917  ;61699;251.7;415;7.60;16.50;6.1;2.70
AT260N      ;N;29-6-2022 9:25;PM2T012918  ;61699;255.7;414;8.30;16.70;6.2;2.69
AT260N      ;N;29-6-2022 12:23;PM2T012920  ;61699;247.4;403;7.60;15.20;5.4;2.81
AT260N      ;N;29-6-2022 12:57;PM2T012921  ;61699;249.2;410;7.70;15.50;5.4;2.87
AT260N      ;N;29-6-2022 13:32;PM2T012922  ;61699;252.9;413;8.20;16.80;5.8;2.90
AT260N      ;N;29-6-2022 14:06;PM2T012923  ;61699;253.1;408;8.00;16.70;5.9;2.83
AT260N      ;N;29-6-2022 14:40;PM2T012924  ;61699;258.9;405;7.90;16.80;6;2.80
AT260N      ;N;29-6-2022 15:13;PM2T012925  ;61699;257.8;409;7.90;16.80;6;2.80
AT260N      ;N;29-6-2022 15:47;PM2T012926  ;61699;254.8;409;8.30;18.00;6.8;2.65
AT260N      ;N;29-6-2022 16:21;PM2T012927  ;61699;255;409;8.70;18.50;6.7;2.76
AT260N      ;N;29-6-2022 16:55;PM2T012928  ;61699;252.3;408;7.90;16.90;6.8;2.49
AT260N      ;N;29-6-2022 17:30;PM2T012929  ;61699;254.2;411;8.30;16.60;6.7;2.48
AT260N      ;N;29-6-2022 18:07;PM2T012930  ;61699;253.4;413;8.60;17.20;6.5;2.65
AT260N      ;N;29-6-2022 18:42;PM2T012932  ;61699;255.1;414;8.60;17.00;6.6;2.58
AT260N      ;N;29-6-2022 19:15;PM2T012933  ;61699;254.9;413;8.30;16.70;6.4;2.61
AT260N      ;N;29-6-2022 19:50;PM2T012934  ;61699;251;413;8.00;17.70;7.1;2.49
AT260N      ;N;29-6-2022 20:23;PM2T012935  ;61699;252.7;414;8.60;17.40;7.4;2.35
AT260N      ;N;29-6-2022 20:57;PM2T012936  ;61699;249.3;403;7.70;18.10;7;2.59
AT260N      ;N;29-6-2022 21:32;PM2T012937  ;61699;253.1;410;8.20;17.90;7.2;2.49
AT260N      ;N;29-6-2022 22:06;PM2T012938  ;61699;253.1;412;8.70;17.90;7.5;2.39
AT260N      ;N;29-6-2022 22:39;PM2T012939  ;61699;255.2;414;8.70;17.80;7.4;2.41
AT260N      ;N;29-6-2022 23:13;PM2T012940  ;61699;254.3;419;8.40;17.50;7.3;2.40
AT260N      ;N;29-6-2022 23:47;PM2T012941  ;61699;255.6;417;8.20;17.60;7.3;2.41
AT260N      ;N;30-6-2022 0:26;PM2T013001  ;61699;248.4;411;8.40;16.30;5.9;2.76
AT260N      ;N;30-6-2022 1:02;PM2T013002  ;61699;248.7;410;8.60;16.20;5.9;2.75
AT260N      ;N;30-6-2022 1:35;PM2T013003  ;61699;250;420;8.90;16.50;5.7;2.89
AT260N      ;N;30-6-2022 2:08;PM2T013004  ;61699;249.6;413;8.70;17.90;6.1;2.93
AT260N      ;N;30-6-2022 2:42;PM2T013005  ;61699;250.8;411;8.40;18.00;6;3.00
AT260N      ;N;30-6-2022 3:16;PM2T013006  ;61699;250.3;411;8.70;17.90;6.1;2.93
AT260N      ;N;30-6-2022 3:49;PM2T013007  ;61699;250.4;414;8.50;17.70;6.1;2.90
AT260N      ;N;30-6-2022 4:23;PM2T013008  ;61699;250;415;8.50;17.90;6.3;2.84
AT260N      ;N;30-6-2022 4:56;PM2T013009  ;61699;250;416;8.70;18.10;6.4;2.83
AT260N      ;N;30-6-2022 5:29;PM2T013010  ;61699;251.4;419;8.70;17.60;6.1;2.89
AT260N      ;N;30-6-2022 6:05;PM2T013011  ;61699;252.8;412;8.80;16.40;6.1;2.69
AT260N      ;N;30-6-2022 6:39;PM2T013012  ;61699;250.2;413;8.40;16.50;6.1;2.70
AT260N      ;N;30-6-2022 7:11;PM2T013013  ;61699;252.2;416;8.90;16.80;5.9;2.85
AT260N      ;N;30-6-2022 7:34;PM2T013014  ;61699;251;417;8.70;17.10;6.2;2.76
AT260N      ;N;30-6-2022 8:15;PM2T013015  ;61699;248.7;418;8.20;16.40;5.9;2.78
AT260N      ;N;30-6-2022 8:47;PM2T013016  ;61699;249;417;8.10;16.20;5.9;2.75
AT260N      ;N;30-6-2022 9:19;PM2T013017  ;61699;249.8;418;8.50;16.00;6.1;2.62
AT260N      ;N;30-6-2022 9:51;PM2T013018  ;61699;249.1;415;8.10;16.30;6.1;2.67
AT260N      ;N;30-6-2022 10:24;PM2T013019  ;61699;247.9;415;8.10;16.40;6;2.73
AT260N      ;N;30-6-2022 10:56;PM2T013020  ;61699;248.4;413;8.20;16.20;6;2.70
AT260N      ;N;30-6-2022 11:28;PM2T013021  ;61699;251.8;411;8.50;16.40;5.8;2.83
AT260N      ;N;30-6-2022 12:01;PM2T013022  ;61699;251;415;8.80;16.30;5.9;2.76
AT260N      ;N;30-6-2022 12:36;PM2T013023  ;61699;251.6;416;8.90;16.30;6.1;2.67
AT260N      ;N;30-6-2022 13:08;PM2T013024  ;61699;254.4;416;9.00;16.20;5.8;2.79
AT260N      ;N;30-6-2022 13:40;PM2T013025  ;61699;255.4;420;8.70;16.30;5.8;2.81
AT260N      ;N;30-6-2022 14:12;PM2T013026  ;61699;255.2;416;8.80;16.30;5.9;2.76
AT260N      ;N;30-6-2022 14:45;PM2T013027  ;61699;253.9;419;8.80;16.20;6;2.70
AT260N      ;N;30-6-2022 15:19;PM2T013028  ;61699;254.3;419;8.80;16.20;6;2.70
AT260N      ;N;30-6-2022 15:51;PM2T013029  ;61699;253.8;415;8.60;16.30;6.1;2.67
AT260N      ;N;30-6-2022 16:24;PM2T013030  ;61699;253.8;419;8.80;16.70;6.8;2.46
AT260N      ;N;30-6-2022 16:56;PM2T013031  ;61699;254.3;412;8.70;16.30;6.8;2.40
AT260N      ;N;30-6-2022 17:28;PM2T013032  ;61699;251.4;413;8.90;16.60;6.6;2.52
AT260N      ;N;30-6-2022 18:01;PM2T013033  ;61699;251.7;417;8.80;16.80;6.8;2.47
AT260N      ;N;30-6-2022 18:34;PM2T013034  ;61699;247.7;421;8.70;16.40;6.7;2.45
AT260N      ;N;30-6-2022 19:07;PM2T013035  ;61699;253.4;421;9.00;16.90;6.8;2.49
AT260N      ;N;30-6-2022 19:39;PM2T013036  ;61699;253.6;418;8.80;17.00;6.9;2.46
AT260N      ;N;30-6-2022 20:11;PM2T013037  ;61699;253.3;422;8.90;17.00;6.8;2.50
AT260N      ;N;30-6-2022 20:43;PM2T013038  ;61699;250.6;417;8.80;17.10;6.4;2.67
AS250N      ;N;30-6-2022 21:30;PM2T013040  ;61724;242.4;403;8.50;14.60;6;2.43
AT260N      ;N;30-6-2022 22:21;PM2T013042  ;61699;250.9;414;8.90;16.50;6.6;2.50
AT260N      ;N;30-6-2022 22:53;PM2T013043  ;61699;248.6;408;8.30;16.70;6.8;2.46
AT260N      ;N;30-6-2022 23:26;PM2T013044  ;61699;251.3;410;8.60;16.40;6.5;2.52
AT260N      ;N;30-6-2022 23:39;PM2T013045  ;61699;251;410;8.80;16.40;6.6;2.48
AT285N      ;N;1-7-2022 0:22;PM2U010101  ;61702;272.6;467;8.20;23.60;8.7;2.71
AT285N      ;N;1-7-2022 0:55;PM2U010102  ;61702;271.9;470;8.10;23.10;8.8;2.63
AT285N      ;N;1-7-2022 1:28;PM2U010103  ;61702;271.4;470;7.80;23.30;8.2;2.84
AT285N      ;N;1-7-2022 2:02;PM2U010104  ;61702;271.7;467;8.00;23.30;8.4;2.77
AT285N      ;N;1-7-2022 2:36;PM2U010105  ;61702;271.7;466;7.90;23.60;8.3;2.84
AT285N      ;N;1-7-2022 3:09;PM2U010106  ;61702;272.2;466;8.20;22.90;8.3;2.76
AT285N      ;N;1-7-2022 3:42;PM2U010107  ;61702;274.2;465;8.30;23.10;8.2;2.82
AT285N      ;N;1-7-2022 4:16;PM2U010108  ;61702;271.8;464;7.80;22.90;8.3;2.76
AT285N      ;N;1-7-2022 4:50;PM2U010109  ;61702;271.3;464;7.70;23.40;8.1;2.89
AT285N      ;N;1-7-2022 5:24;PM2U010110  ;61702;271.6;464;8.00;23.00;8.1;2.84
AT285N      ;N;1-7-2022 5:58;PM2U010111  ;61702;273.4;468;8.00;22.70;8.5;2.67
AT285N      ;N;1-7-2022 6:32;PM2U010112  ;61702;272.2;467;8.00;22.70;8.4;2.70
AT285N      ;N;1-7-2022 7:06;PM2U010113  ;61702;272.7;476;7.90;23.30;8.6;2.71
AT285N      ;N;1-7-2022 7:39;PM2U010114  ;61702;271.3;470;7.90;22.90;8.5;2.69
AT285N      ;N;1-7-2022 8:12;PM2U010115  ;61702;271.1;469;7.50;22.30;8.4;2.65
AT285N      ;N;1-7-2022 8:46;PM2U010116  ;61702;273.6;460;8.30;22.20;8.4;2.64
AT285N      ;N;1-7-2022 9:21;PM2U010117  ;61702;277.6;468;8.30;22.30;8.5;2.62
AT285N      ;N;1-7-2022 10:01;PM2U010118  ;61702;278.9;469;8.50;21.50;8.2;2.62
AT285N      ;N;1-7-2022 10:35;PM2U010119  ;61702;274.2;454;8.30;22.30;7.6;2.93
AT285N      ;N;1-7-2022 11:09;PM2U010120  ;61702;272.9;455;8.20;22.40;7.6;2.95
AT285N      ;N;1-7-2022 11:44;PM2U010121  ;61702;272.7;461;8.10;22.00;7.5;2.93
AT285N      ;N;1-7-2022 12:19;PM2U010122  ;61702;272.1;459;8.30;21.50;7.5;2.87
AT285N      ;N;1-7-2022 12:52;PM2U010123  ;61702;275.6;460;8.40;21.90;7.8;2.81
AT285N      ;N;1-7-2022 13:25;PM2U010124  ;61702;276.6;464;8.60;21.90;7.7;2.84
AT285N      ;N;1-7-2022 13:58;PM2U010125  ;61702;274.2;462;8.30;22.00;7.6;2.89
AT285N      ;N;1-7-2022 14:32;PM2U010126  ;61702;272.8;464;8.30;21.80;7.7;2.83
AT285N      ;N;1-7-2022 15:05;PM2U010127  ;61702;273.3;464;8.20;21.70;7.7;2.82
AT285N      ;N;1-7-2022 15:38;PM2U010128  ;61702;274.1;464;8.40;22.00;7.7;2.86
AT285N      ;N;1-7-2022 16:10;PM2U010129  ;61702;277.9;465;8.40;24.40;8.7;2.80
AT285N      ;N;1-7-2022 16:43;PM2U010130  ;61702;279.4;469;8.80;23.30;8.5;2.74
AT285N      ;N;1-7-2022 17:16;PM2U010131  ;61702;274.1;474;8.40;24.50;8.9;2.75
AT285N      ;N;1-7-2022 17:48;PM2U010132  ;61702;276.4;470;8.90;23.80;8.6;2.77
AT285N      ;N;1-7-2022 18:22;PM2U010133  ;61702;272.8;476;8.40;23.00;8.7;2.64
AT285N      ;N;1-7-2022 18:54;PM2U010134  ;61702;273.9;468;8.80;23.50;8.6;2.73
AT285N      ;N;1-7-2022 19:27;PM2U010135  ;61702;272.9;464;8.70;23.60;8.7;2.71
AT285N      ;N;1-7-2022 20:01;PM2U010136  ;61702;273.2;464;8.90;23.00;8.7;2.64
AT285N      ;N;1-7-2022 20:34;PM2U010137  ;61702;275.7;466;8.20;23.40;8.5;2.75
AT285N      ;N;1-7-2022 21:07;PM2U010138  ;61702;272.9;462;8.70;22.90;8.7;2.63
AT285N      ;N;1-7-2022 22:13;PM2U010139  ;61702;272;469;7.90;22.80;8.5;2.68
AT285N      ;N;1-7-2022 22:34;PM2U010140  ;61702;272.1;469;8.00;25.00;9.3;2.69
